label_type,target_window,entry_basis,target_return_pct,theme_status_group,filter_metric,filter_rule,threshold,selected_stock_days,hit_stock_days,hit_rate_pct,group_base_stock_days,group_base_hit_days,group_base_hit_rate_pct,selected_unique_stocks,hit_unique_stocks,median_next_open_to_high_return_pct,avg_next_open_to_high_return_pct,avg_signal_close_to_next_open_gap_pct,top_final_status_counts,top_volume_attack_status_counts,sample_status
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,159,40,25.16,12808,2617,20.43,48,16,4.83,8.53,0.78,mainstream_follow_through=108; mainstream_leader=30; emerging_theme=21,unlabeled=143; non_mainstream_volume_watch=12; overheated_volume_theme=4,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,30531,7431,24.34,156298,32023,20.49,1401,1007,3.73,8.09,0.53,unlabeled=30531,unlabeled=30531,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,45035,10614,23.57,156298,32023,20.49,1400,973,3.67,7.93,0.38,unlabeled=45035,unlabeled=45035,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,46475,10899,23.45,156298,32023,20.49,1400,982,3.66,7.92,0.43,unlabeled=46475,unlabeled=46475,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,3646,840,23.04,12808,2617,20.43,113,86,4.19,7.22,0.32,mainstream_follow_through=2606; mainstream_leader=743; emerging_theme=297,unlabeled=3029; non_mainstream_volume_watch=489; overheated_volume_theme=128,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,2389,546,22.85,12808,2617,20.43,113,88,4.04,7.08,0.56,mainstream_follow_through=1724; mainstream_leader=474; emerging_theme=191,unlabeled=1999; non_mainstream_volume_watch=314; overheated_volume_theme=76,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,44458,10076,22.66,156298,32023,20.49,1402,1058,3.48,7.64,0.46,unlabeled=44458,unlabeled=44458,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,3817,859,22.5,12808,2617,20.43,113,92,4.12,7.12,0.39,mainstream_follow_through=2736; mainstream_leader=766; emerging_theme=315,unlabeled=3162; non_mainstream_volume_watch=517; overheated_volume_theme=138,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,3654,800,21.89,12808,2617,20.43,113,95,4.0,6.87,0.48,mainstream_follow_through=2634; mainstream_leader=727; emerging_theme=293,unlabeled=3043; non_mainstream_volume_watch=496; overheated_volume_theme=115,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,58681,12748,21.72,156298,32023,20.49,1403,1088,3.39,7.36,0.43,unlabeled=58681,unlabeled=58681,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,69322,14997,21.63,156298,32023,20.49,1402,1064,3.42,7.36,0.37,unlabeled=69322,unlabeled=69322,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,5889,1274,21.63,12808,2617,20.43,113,96,4.02,6.84,0.33,mainstream_follow_through=4231; mainstream_leader=1180; emerging_theme=478,unlabeled=4865; non_mainstream_volume_watch=824; overheated_volume_theme=200,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,5885,1270,21.58,12808,2617,20.43,113,95,3.99,6.79,0.37,mainstream_follow_through=4220; mainstream_leader=1185; emerging_theme=480,unlabeled=4852; non_mainstream_volume_watch=831; overheated_volume_theme=202,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,69447,14956,21.54,156298,32023,20.49,1400,1051,3.42,7.34,0.34,unlabeled=69447,unlabeled=69447,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,56,12,21.43,12808,2617,20.43,17,7,4.33,7.42,1.06,mainstream_follow_through=30; emerging_theme=14; mainstream_leader=12,unlabeled=53; overheated_volume_theme=3,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,5081,1071,21.08,12808,2617,20.43,113,95,3.89,6.66,0.43,mainstream_follow_through=3631; mainstream_leader=1046; emerging_theme=404,unlabeled=4208; non_mainstream_volume_watch=703; overheated_volume_theme=170,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,666,139,20.87,11009,1589,14.43,100,49,3.51,6.88,0.5,single_name_signal=666,theme_status_missing=665; single_stock_volume_attack=1,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,806,166,20.6,11009,1589,14.43,93,45,3.27,6.79,0.32,single_name_signal=806,theme_status_missing=806,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,84,17,20.24,11009,1589,14.43,28,7,4.45,5.49,0.43,single_name_signal=84,theme_status_missing=84,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,215,41,19.07,11009,1589,14.43,59,21,3.39,5.66,0.26,single_name_signal=215,theme_status_missing=215,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,1435,270,18.82,11009,1589,14.43,104,65,3.2,6.22,0.36,single_name_signal=1435,theme_status_missing=1429; single_stock_volume_attack=6,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,591,111,18.78,11009,1589,14.43,83,34,3.22,6.62,0.3,single_name_signal=591,theme_status_missing=591,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,1905,353,18.53,11009,1589,14.43,103,63,3.36,6.42,0.28,single_name_signal=1905,theme_status_missing=1895; single_stock_volume_attack=10,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,1671,308,18.43,11009,1589,14.43,102,59,3.39,6.45,0.22,single_name_signal=1671,theme_status_missing=1662; single_stock_volume_attack=9,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,2412,413,17.12,11009,1589,14.43,104,75,3.13,5.9,0.27,single_name_signal=2412,theme_status_missing=2393; single_stock_volume_attack=19,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,3532,576,16.31,11009,1589,14.43,104,77,3.15,5.93,0.2,single_name_signal=3532,theme_status_missing=3499; single_stock_volume_attack=33,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,3383,548,16.2,11009,1589,14.43,104,75,3.2,5.94,0.16,single_name_signal=3383,theme_status_missing=3352; single_stock_volume_attack=31,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,3410,535,15.69,11009,1589,14.43,104,80,2.98,5.6,0.24,single_name_signal=3410,theme_status_missing=3372; single_stock_volume_attack=38,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,4358,670,15.37,11009,1589,14.43,104,81,2.97,5.53,0.22,single_name_signal=4358,theme_status_missing=4303; single_stock_volume_attack=55,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,5099,771,15.12,11009,1589,14.43,104,79,3.02,5.58,0.2,single_name_signal=5099,theme_status_missing=5034; single_stock_volume_attack=65,provisional_latest_label_only
provisional_latest_stock_label,D+10,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,5056,764,15.11,11009,1589,14.43,104,82,3.04,5.57,0.17,single_name_signal=5056,theme_status_missing=4996; single_stock_volume_attack=60,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,2522,334,13.24,39415,3179,8.07,335,166,3.25,4.69,1.04,mainstream_overheated=2522,unlabeled=1848; overheated_volume_theme=674,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,767,99,12.91,39415,3179,8.07,178,60,3.04,4.5,0.86,mainstream_overheated=767,unlabeled=560; overheated_volume_theme=207,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,5219,651,12.47,39415,3179,8.07,346,226,3.03,4.55,0.97,mainstream_overheated=5219,unlabeled=3838; overheated_volume_theme=1381,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,3541,413,11.66,39415,3179,8.07,319,173,3.0,4.42,0.78,mainstream_overheated=3541,unlabeled=2593; overheated_volume_theme=948,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,8407,960,11.42,39415,3179,8.07,346,265,2.89,4.37,0.88,mainstream_overheated=8407,unlabeled=6199; overheated_volume_theme=2208,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,2787,304,10.91,39415,3179,8.07,302,145,2.95,4.34,0.64,mainstream_overheated=2787,unlabeled=2039; overheated_volume_theme=748,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,7757,844,10.88,39415,3179,8.07,343,238,2.86,4.26,0.75,mainstream_overheated=7757,unlabeled=5724; overheated_volume_theme=2033,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,232,25,10.78,39415,3179,8.07,75,17,2.88,4.2,0.64,mainstream_overheated=232,unlabeled=171; overheated_volume_theme=61,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,11872,1275,10.74,39415,3179,8.07,346,289,2.79,4.25,0.83,mainstream_overheated=11872,unlabeled=8772; overheated_volume_theme=3100,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,2857,300,10.5,156298,6154,3.94,715,185,2.56,4.08,0.69,unlabeled=2857,unlabeled=2857,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,7003,713,10.18,39415,3179,8.07,341,228,2.8,4.16,0.69,mainstream_overheated=7003,unlabeled=5192; overheated_volume_theme=1811,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,15523,1543,9.94,39415,3179,8.07,346,304,2.67,4.09,0.8,mainstream_overheated=15523,unlabeled=11467; overheated_volume_theme=4056,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,12943,1264,9.77,39415,3179,8.07,346,276,2.72,4.07,0.73,mainstream_overheated=12943,unlabeled=9586; overheated_volume_theme=3357,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,12513,1194,9.54,39415,3179,8.07,346,279,2.68,4.02,0.67,mainstream_overheated=12513,unlabeled=9287; overheated_volume_theme=3226,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,18150,1652,9.1,39415,3179,8.07,346,304,2.6,3.94,0.7,mainstream_overheated=18150,unlabeled=13380; overheated_volume_theme=4770,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,8478,771,9.09,156298,6154,3.94,1357,417,1.98,3.61,0.75,unlabeled=8478,unlabeled=8478,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,18060,1595,8.83,39415,3179,8.07,346,306,2.57,3.89,0.64,mainstream_overheated=18060,unlabeled=13362; overheated_volume_theme=4698,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,11206,933,8.33,156298,6154,3.94,1216,421,2.04,3.58,0.65,unlabeled=11206,unlabeled=11206,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,215,17,7.91,11009,260,2.36,59,11,1.34,3.04,0.26,single_name_signal=215,theme_status_missing=215,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,1134,88,7.76,156298,6154,3.94,307,68,2.15,3.7,0.56,unlabeled=1134,unlabeled=1134,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,8814,678,7.69,156298,6154,3.94,1099,322,1.97,3.45,0.58,unlabeled=8814,unlabeled=8814,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,159,12,7.55,12808,361,2.82,48,6,2.89,3.87,0.78,mainstream_follow_through=108; mainstream_leader=30; emerging_theme=21,unlabeled=143; non_mainstream_volume_watch=12; overheated_volume_theme=4,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,18193,1352,7.43,156298,6154,3.94,1401,569,1.63,3.2,0.6,unlabeled=18193,unlabeled=18193,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,592,43,7.26,12808,361,2.82,104,23,2.17,3.51,0.85,mainstream_follow_through=431; mainstream_leader=106; emerging_theme=55,unlabeled=514; non_mainstream_volume_watch=62; overheated_volume_theme=16,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,56,4,7.14,12808,361,2.82,17,3,3.03,4.02,1.06,mainstream_follow_through=30; emerging_theme=14; mainstream_leader=12,unlabeled=53; overheated_volume_theme=3,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,786,54,6.87,12808,361,2.82,93,27,2.21,3.39,0.57,mainstream_follow_through=553; mainstream_leader=163; emerging_theme=70,unlabeled=677; non_mainstream_volume_watch=85; overheated_volume_theme=24,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,25733,1713,6.66,156298,6154,3.94,1393,586,1.64,3.1,0.53,unlabeled=25733,unlabeled=25733,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,666,43,6.46,11009,260,2.36,100,26,1.41,2.86,0.5,single_name_signal=666,theme_status_missing=665; single_stock_volume_attack=1,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,30531,1944,6.37,156298,6154,3.94,1401,659,1.46,2.94,0.53,unlabeled=30531,unlabeled=30531,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,23160,1461,6.31,156298,6154,3.94,1383,522,1.64,3.04,0.45,unlabeled=23160,unlabeled=23160,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,1315,79,6.01,12808,361,2.82,112,36,1.85,3.11,0.72,mainstream_follow_through=948; mainstream_leader=248; emerging_theme=119,unlabeled=1113; non_mainstream_volume_watch=165; overheated_volume_theme=37,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,806,48,5.96,11009,260,2.36,93,26,1.31,2.68,0.32,single_name_signal=806,theme_status_missing=806,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,84,5,5.95,11009,260,2.36,28,3,1.16,2.86,0.43,single_name_signal=84,theme_status_missing=84,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,579,34,5.87,12808,361,2.82,82,16,2.17,3.26,0.54,mainstream_follow_through=404; mainstream_leader=121; emerging_theme=54,unlabeled=497; non_mainstream_volume_watch=64; overheated_volume_theme=18,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,44458,2447,5.5,156298,6154,3.94,1402,725,1.37,2.74,0.46,unlabeled=44458,unlabeled=44458,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,unlabeled,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,46475,2527,5.44,156298,6154,3.94,1400,708,1.41,2.75,0.43,unlabeled=46475,unlabeled=46475,provisional_latest_label_only
provisional_latest_stock_label,D+2,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,2040,107,5.25,12808,361,2.82,113,40,1.77,2.98,0.47,mainstream_follow_through=1478; mainstream_leader=408; emerging_theme=154,unlabeled=1722; non_mainstream_volume_watch=258; overheated_volume_theme=60,provisional_latest_label_only
